template_id,question,sql_query
SQL_103,Which players logged a playoff game of 16 assists or fewer?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 16"
SQL_104,"Which players grabbed at most 9 rebounds in a playoff game, and in which game?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 9"
SQL_104,Who pulled down 9 or fewer rebounds in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 9"
SQL_104,"Which players were limited to no more than 9 rebounds in a playoff game, and when?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 9"
SQL_104,Who finished with 9 boards or fewer in a single playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 9"
SQL_104,List the players who grabbed 9 or fewer rebounds in a playoff game.,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 9"
SQL_104,Which players had at most 9 rebounds in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 9"
SQL_104,Who stayed at or under 9 rebounds in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 9"
SQL_104,Which players logged a playoff game of 9 rebounds or fewer?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 9"
SQL_105,Which players had at most 5 points in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 5"
SQL_105,Who stayed at or under 5 points in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 5"
SQL_105,Which players logged a playoff game of 5 points or fewer?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 5"
SQL_105,Who was kept to 5 points or fewer in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 5"
SQL_105,Which players totaled no more than 5 points in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 5"
SQL_105,"Which players scored at most 5 points in a playoff game, and in which game?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 5"
SQL_105,Who put up 5 or fewer points in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 5"
SQL_105,"Which players were held to no more than 5 points in a playoff game, and when?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 5"
SQL_106,Which players had at most 13 assists in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 13"
SQL_106,Who stayed at or under 13 assists in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 13"
SQL_106,Which players logged a playoff game of 13 assists or fewer?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 13"
SQL_106,Who was kept to 13 assists or fewer in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 13"
SQL_106,Which players totaled no more than 13 assists in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 13"
SQL_106,"Which players recorded at most 13 assists in a playoff game, and in which game?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 13"
SQL_106,Who dished out 13 or fewer assists in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 13"
SQL_106,"Which players were limited to no more than 13 assists in a playoff game, and when?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 13"
SQL_107,Which players had at most 16 rebounds in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 16"
SQL_107,Who stayed at or under 16 rebounds in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 16"
SQL_107,Which players logged a playoff game of 16 rebounds or fewer?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 16"
SQL_107,Who was kept to 16 rebounds or fewer in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 16"
SQL_107,Which players totaled no more than 16 rebounds in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 16"
SQL_107,"Which players grabbed at most 16 rebounds in a playoff game, and in which game?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 16"
SQL_107,Who pulled down 16 or fewer rebounds in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 16"
SQL_107,"Which players were limited to no more than 16 rebounds in a playoff game, and when?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 16"
SQL_108,"Which players scored at most 14 points in a playoff game, and in which game?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 14"
SQL_108,Who put up 14 or fewer points in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 14"
SQL_108,"Which players were held to no more than 14 points in a playoff game, and when?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 14"
SQL_108,Who finished with 14 points or fewer in a single playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 14"
SQL_108,List the players who scored 14 or fewer points in a playoff game.,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 14"
SQL_108,Which players had at most 14 points in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 14"
SQL_108,Who stayed at or under 14 points in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 14"
SQL_108,Which players logged a playoff game of 14 points or fewer?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE PTS <= 14"
SQL_109,"Which players recorded at most 7 assists in a playoff game, and in which game?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 7"
SQL_109,Who dished out 7 or fewer assists in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 7"
SQL_109,"Which players were limited to no more than 7 assists in a playoff game, and when?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 7"
SQL_109,Who finished with 7 assists or fewer in a single playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 7"
SQL_109,List the players who recorded 7 or fewer assists in a playoff game.,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 7"
SQL_109,Which players had at most 7 assists in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 7"
SQL_109,Who stayed at or under 7 assists in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 7"
SQL_109,Which players logged a playoff game of 7 assists or fewer?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE AST <= 7"
SQL_110,"Which players grabbed at most 6 rebounds in a playoff game, and in which game?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 6"
SQL_110,Who pulled down 6 or fewer rebounds in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 6"
SQL_110,"Which players were limited to no more than 6 rebounds in a playoff game, and when?","SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 6"
SQL_110,Who finished with 6 boards or fewer in a single playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 6"
SQL_110,List the players who grabbed 6 or fewer rebounds in a playoff game.,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 6"
SQL_110,Which players had at most 6 rebounds in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 6"
SQL_110,Who stayed at or under 6 rebounds in a playoff game?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 6"
SQL_110,Which players logged a playoff game of 6 rebounds or fewer?,"SELECT PLAYER_NAME, GAME_ID FROM player_boxscores WHERE REB <= 6"
